Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude
0000_028_12_110_1_1, ,,,3,20240201,163553,0,28,12,1,1,1,110,-1.9041,34.3667,0,0,,21.8442,50,0.0,30,398.0,240484.0,8,24.39,96.7556,24.98,,,,1.0,1.0,111.344,2024-02-01 00:00:00,-60.48266,-66.0563
0000_028_13_200_1_1, ,,,3,20240201,170413,0,28,13,1,1,1,200,-1.7148,34.506,0,0,,21.8442,50,0.0,50,443.0,242185.0,8,24.29,96.7556,24.93,,,,1.0,1.0,201.518,2024-02-01 00:00:00,-60.48266,-66.0563
0000_028_14_53_1_1, ,,,3,20240201,173316,0,28,14,1,1,1,53,-1.7156,34.2588,0,0,,21.8442,50,0.0,5,250.0,239096.0,8,24.44,96.7556,24.94,,,,1.0,1.0,53.682,2024-02-01 00:00:00,-60.48266,-66.0563
0000_028_16_35_1_1, ,,,3,20240201,180145,0,28,16,1,1,1,35,-1.5293,34.0808,0,0,,21.8442,50,0.0,5,248.0,236361.0,8,24.63,96.7556,24.95,,,,1.0,1.0,35.513,2024-02-01 00:00:00,-60.48266,-66.0563
0000_028_18_23_1_1, ,,,3,20240201,182916,0,28,18,1,1,1,23,-1.4402,33.9432,0,0,,21.8442,50,0.0,27,241.0,233338.0,8,24.29,96.7556,24.89,,,,1.0,1.0,23.398,2024-02-01 00:00:00,-60.48254,-66.0563
0000_028_19_15_1_1, ,,,3,20240201,185732,0,28,19,1,1,1,15,-1.212,33.714,0,0,,21.8442,50,0.0,0,350.0,230008.0,8,24.29,96.7556,24.97,,,,1.0,1.0,15.384,2024-02-01 00:00:00,-60.48236,-66.0563
0000_028_21_9_1_1, ,,,3,20240201,192518,0,28,21,1,1,1,9,-0.9879,33.4066,0,0,,21.8442,50,0.0,44,231.0,224390.0,8,24.25,96.7556,24.94,,,,1.0,1.0,9.434,2024-02-01 00:00:00,-60.48202,-66.05628
0000_028_22_5_1_1, ,,,3,20240201,200712,0,28,22,1,1,1,5,-0.9597,33.0968,0,0,,21.8442,50,0.0,0,663.0,219393.0,8,24.99,96.7556,25.1,,,,1.0,1.0,5.429,2024-02-01 00:00:00,-60.48146,-66.05628
3333_20240131194640_40_7_1_1, ,,,3,20240201,203909,3333,20240131194640,40,1,1,1,7,-0.501953,32.7246,0,0,,21.8442,50,0.0,38,244.0,213157.0,8,24.19,96.7556,24.97,,,,1.0,1.0,,2024-01-31 19:46:40,-60.13419,-66.08663
3333_20240131194640_12_7_1_1, ,,,3,20240201,213749,3333,20240131194640,12,2,1,1,7,-0.501953,32.7246,0,0,,21.8442,50,0.0,25,245.0,213119.0,8,24.49,96.7556,25.04,,,,1.0,1.0,,2024-01-31 19:46:40,-60.13419,-66.08663
2222_20240131190850_28_7_1_1, ,,,3,20240201,221837,2222,20240131190850,28,1,1,1,7,-0.484619,32.8771,0,0,,21.8442,50,0.0,37,246.0,214369.0,8,24.61,96.7556,25.0,,,,1.0,1.0,,2024-01-31 19:08:50,-59.98882,-66.13941
2222_20240201192130_43_7_1_1, ,,,3,20240201,224741,2222,20240201192130,43,1,1,1,7,-0.721008,32.9025,0,0,,21.8442,50,0.0,11,238.0,217264.0,8,24.63,96.7556,25.18,,,,1.0,1.0,,2024-02-01 19:21:30,-60.32503,-66.38632
2222_20240201192130_32_7_1_1, ,,,3,20240201,232142,2222,20240201192130,32,1,1,1,7,-0.721008,32.9025,0,0,,21.8442,50,0.0,62,242.0,216948.0,8,24.48,96.7556,24.98,,,,1.0,1.0,,2024-02-01 19:21:30,-60.32503,-66.38632
3333_20240201193100_38_7_1_1, ,,,3,20240202,1450,3333,20240201193100,38,1,1,1,7,-0.827454,33.0003,0,0,,21.8442,50,0.0,29,241.0,218009.0,8,24.34,96.7556,24.96,,,,1.0,1.0,,2024-02-01 19:31:00,-60.32464,-66.38585
3333_20240201193100_35_7_1_1, ,,,3,20240202,4315,3333,20240201193100,35,1,1,1,7,-0.827454,33.0003,0,0,,21.8442,50,0.0,9,249.0,217800.0,8,24.44,96.7556,24.98,,,,1.0,1.0,,2024-02-01 19:31:00,-60.32464,-66.38585
2222_20240131190850_46_7_1_1, ,,,3,20240202,11205,2222,20240131190850,46,1,1,1,7,-0.484619,32.8771,0,0,,21.8442,50,0.0,41,239.0,214892.0,8,24.21,96.7556,24.94,,,,1.0,1.0,,2024-01-31 19:08:50,-59.98882,-66.13941
3333_20240201060200_85_7_1_1, ,,,3,20240202,14429,3333,20240201060200,85,1,1,1,7,-0.722961,33.0606,0,0,,21.8442,50,0.0,40,246.0,218740.0,8,24.39,96.7556,24.94,,,,1.0,1.0,,2024-02-01 06:02:00,-60.48707,-66.05638
3333_20240201060200_86_7_1_1, ,,,3,20240202,21256,3333,20240201060200,86,1,1,1,7,-0.722961,33.0606,0,0,,21.8442,50,0.0,9,251.0,218553.0,8,24.28,96.7556,24.96,,,,1.0,1.0,,2024-02-01 06:02:00,-60.48707,-66.05638
8888_208_0210_0_1_1, ,,,3,20240202,24113,8888,208,210,1,1,2,0,0.0,35.0,0,0,,21.8442,50,0.0,33,245.0,222926.0,8,24.1,96.7556,24.7,,,,,,,,,
8888_208_0210_0_1_2, ,,,3,20240202,30753,8888,208,210,1,2,2,0,0.0,35.0,0,0,,21.8442,50,0.0,0,263.0,222966.0,8,24.54,96.7556,25.01,,,,,,,,,
9999_20240202_1_0_1_1, ,,,1,20240202,33516,9999,20240202,1,1,1,5,0,0.0,35.0,0,0,,21.8442,200,0.0,0,214.0,237046.0,9,24.35,96.7556,,,,,,,,,,
9999_20240202_1_0_1_2, ,,,1,20240202,34712,9999,20240202,1,1,2,5,0,0.0,35.0,0,0,,21.8442,200,0.0,42,221.0,236955.0,9,24.32,96.7556,,,,,,,,,,
9999_20240202_1_0_1_3, ,,,1,20240202,35857,9999,20240202,1,1,3,5,0,0.0,35.0,0,0,,21.8442,200,0.0,66,209.0,237104.0,9,24.45,96.7556,,,,,,,,,,
9999_20240202_1_0_1_4, ,,,1,20240202,41048,9999,20240202,1,1,4,5,0,0.0,35.0,0,0,,21.8442,200,0.0,51,215.0,236542.0,9,24.44,96.7556,,,,,,,,,,
9999_20240202_1_0_1_5, ,,,1,20240202,42249,9999,20240202,1,1,5,5,0,0.0,35.0,0,0,,21.8442,200,0.0,0,226.0,236388.0,9,24.47,96.7556,,,,,,,,,,
9999_20240202_2_0_1_1, ,,,1,20240202,43705,9999,20240202,2,1,1,5,0,0.0,35.0,0,0,,21.8442,50,0.0,46,343.0,237624.0,9,24.42,96.7556,,,,,,,,,,
9999_20240202_2_0_1_2, ,,,1,20240202,45024,9999,20240202,2,1,2,5,0,0.0,35.0,0,0,,21.8442,50,0.0,0,303.0,237832.0,9,24.58,96.7556,,,,,,,,,,
9999_20240202_2_0_1_3, ,,,1,20240202,50602,9999,20240202,2,1,3,5,0,0.0,35.0,0,0,,21.8442,50,0.0,30,442.0,237279.0,9,24.62,96.7556,,,,,,,,,,
9999_20240202_2_0_1_4, ,,,1,20240202,52112,9999,20240202,2,1,4,5,0,0.0,35.0,0,0,,21.8442,50,0.0,25,412.0,237684.0,9,24.61,96.7556,,,,,,,,,,
9999_20240202_2_0_1_5, ,,,1,20240202,53700,9999,20240202,2,1,5,5,0,0.0,35.0,0,0,,21.8442,50,0.0,86,451.0,237423.0,9,24.59,96.7556,,,,,,,,,,
9999_20240202_3_0_1_1, ,,,3,20240202,60558,9999,20240202,3,1,1,2,0,0.0,35.0,0,0,,21.8442,50,0.0,53,515.0,237733.0,9,24.39,96.7556,24.83,,,,,,,,,
9999_20240202_3_0_1_2, ,,,3,20240202,63236,9999,20240202,3,1,2,2,0,0.0,35.0,0,0,,21.8442,50,0.0,33,392.0,237673.0,9,24.55,96.7556,24.89,,,,,,,,,
9999_20240202_4_0_1_1, ,,,3,20240202,70840,9999,20240202,4,1,1,2,0,0.0,35.0,0,0,,21.8442,50,0.0,26,371.0,237593.0,9,24.47,96.7556,24.9,,,,,,,,,
9999_20240202_4_0_1_2, ,,,3,20240202,73525,9999,20240202,4,1,2,2,0,0.0,35.0,0,0,,21.8442,50,0.0,61,474.0,237529.0,9,24.48,96.7556,24.92,,,,,,,,,
8888_0208_0978_0_1_1, ,,,3,20240202,81633,8888,208,978,1,1,2,0,0.0,35.0,0,0,,21.8442,50,0.0,34,292.0,222622.0,9,24.49,96.7556,24.93,,,,,,,,,
8888_0208_0978_0_1_2, ,,,3,20240202,84312,8888,208,978,1,2,2,0,0.0,35.0,0,0,,21.8442,50,0.0,44,307.0,222662.0,9,24.69,96.7556,24.99,,,,,,,,,
0000_036_2_350_1_1, ,,,3,20240202,91115,0,36,2,1,1,1,350,-1.9328,34.5583,0,0,,21.8442,50,0.0,24,341.0,241766.0,9,24.26,96.7556,24.89,,,,1.0,1.0,354.495,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_2_350_2_1, ,,,3,20240202,93751,0,36,2,2,1,1,350,-1.9328,34.5583,0,0,,21.8442,50,0.0,44,473.0,242131.0,9,24.29,96.7556,24.89,,,,1.0,1.0,354.495,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_2_350_3_1, ,,,3,20240202,100540,0,36,2,3,1,1,350,-1.9328,34.5583,0,0,,21.8442,50,0.0,0,352.0,242122.0,9,24.39,96.7556,25.03,,,,1.0,1.0,354.495,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_4_300_1_1, ,,,3,20240202,103233,0,36,4,1,1,1,300,-2.0399,34.527,0,0,,21.8442,50,0.0,63,307.0,241899.0,9,24.49,96.7556,25.08,,,,1.0,1.0,303.104,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_4_300_2_1, ,,,3,20240202,111812,0,36,4,2,1,1,300,-2.0399,34.527,0,0,,21.8442,50,0.0,13,265.0,241776.0,9,24.19,96.7556,24.98,,,,1.0,1.0,303.104,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_4_300_3_1, ,,,3,20240202,112018,0,36,4,3,1,1,300,-2.0399,34.527,0,0,,21.8442,50,,13,265.0,241776.0,9,24.43,96.7556,,,,,1.0,1.0,303.104,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_4_300_4_1, ,,,3,20240202,114722,0,36,4,4,1,1,300,-2.0399,34.527,0,0,,21.8442,50,0.0,0,295.0,241885.0,9,24.29,96.7556,24.97,,,,1.0,1.0,303.104,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_6_230_1_1, ,,,3,20240202,121530,0,36,6,1,1,1,230,-1.9003,34.4946,0,0,,21.8442,50,0.0,0,260.0,241943.0,9,24.14,96.7556,24.89,,,,1.0,1.0,231.995,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_6_230_2_1, ,,,3,20240202,124232,0,36,6,2,1,1,230,-1.9003,34.4946,0,0,,21.8442,50,0.0,44,269.0,241546.0,9,24.21,96.7556,24.87,,,,1.0,1.0,231.995,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_6_230_3_1, ,,,3,20240202,131109,0,36,6,3,1,1,230,-1.9003,34.4946,0,0,,21.8442,50,0.0,49,253.0,241691.0,9,24.21,96.7556,24.94,,,,1.0,1.0,231.995,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_8_190_1_1, ,,,3,20240202,133827,0,36,8,1,1,1,190,-1.9974,34.4552,0,0,,21.8442,50,0.0,45,399.0,241541.0,9,24.44,96.7556,25.0,,,,1.0,1.0,192.424,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_10_160_1_1, ,,,3,20240202,140509,0,36,10,1,1,1,160,-1.8696,34.4352,0,0,,21.8442,50,0.0,15,247.0,241602.0,9,24.35,96.7556,24.89,,,,1.0,1.0,162.007,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_13_110_1_1, ,,,3,20240202,143208,0,36,13,1,1,1,110,-1.8756,34.3936,0,0,,21.8442,50,0.0,50,235.0,240967.0,9,24.37,96.7556,24.94,,,,1.0,1.0,111.378,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_14_50_1_1, ,,,3,20240202,151442,0,36,14,1,1,1,50,-1.7234,34.2726,0,0,,21.8442,50,0.0,74,248.0,239515.0,9,24.32,96.7556,24.89,,,,1.0,1.0,50.682,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_17_25_1_1, ,,,3,20240202,154521,0,36,17,1,1,1,25,-1.5926,34.0774,0,0,,21.8442,50,0.0,23,274.0,237341.0,9,24.48,96.7556,24.8,,,,1.0,1.0,25.44,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_18_10_1_1, ,,,3,20240202,163055,0,36,18,1,1,1,10,-0.7808,32.8706,0,0,,21.8442,50,0.0,0,241.0,219800.0,9,24.42,96.7556,24.98,,,,1.0,1.0,10.123,2024-02-01 00:00:00,-60.2236,-66.17418
0000_036_22_2_1_1, ,,,3,20240202,170514,0,36,22,1,1,1,2,-0.602,32.5386,0,0,,21.8442,50,0.0,64,564.0,210630.0,9,24.44,96.7556,25.03,,,,1.0,1.0,2.211,2024-02-01 00:00:00,-60.2236,-66.17418
0000_039_1_312_1_1, ,,,3,20240202,174351,0,39,1,1,1,1,312,-1.7607,34.5615,0,0,,21.8442,50,0.0,38,280.0,242463.0,9,24.06,96.7556,24.91,,,,1.0,1.0,315.542,2024-02-02 00:00:00,-59.90096,-66.1341
0000_039_1_312_2_1, ,,,3,20240202,181048,0,39,1,2,1,1,312,-1.7607,34.5615,0,0,,21.8442,50,0.0,0,274.0,242818.0,9,24.39,96.7556,24.89,,,,1.0,1.0,315.542,2024-02-02 00:00:00,-59.90096,-66.1341
0000_039_1_312_3_1, ,,,3,20240202,183916,0,39,1,3,1,1,312,-1.7607,34.5615,0,0,,21.8442,50,0.0,44,304.0,242467.0,9,24.39,96.7556,24.89,,,,1.0,1.0,315.542,2024-02-02 00:00:00,-59.90096,-66.1341
0000_039_3_262_1_1, ,,,3,20240202,190802,0,39,3,1,1,1,262,-1.6498,34.5394,0,0,,21.8442,50,0.0,89,283.0,242820.0,9,24.49,96.7556,25.04,,,,1.0,1.0,265.001,2024-02-02 00:00:00,-59.90152,-66.13428
0000_039_3_262_2_1, ,,,3,20240202,193437,0,39,3,2,1,1,262,-1.6498,34.5394,0,0,,21.8442,50,0.0,12,280.0,242718.0,9,24.55,96.7556,24.98,,,,1.0,1.0,265.001,2024-02-02 00:00:00,-59.90152,-66.13428
0000_039_3_262_3_1, ,,,3,20240202,203049,0,39,3,3,1,1,262,-1.6498,34.5394,0,0,,21.8442,50,0.0,50,712.0,243290.0,9,24.39,96.7556,24.93,,,,1.0,1.0,265.001,2024-02-02 00:00:00,-59.90152,-66.13428
0000_039_5_250_1_1, ,,,3,20240202,205911,0,39,5,1,1,1,250,-1.6659,34.5274,0,0,,21.8442,50,0.0,7,264.0,242676.0,9,24.57,96.7556,25.03,,,,1.0,1.0,252.792,2024-02-02 00:00:00,-59.90192,-66.13436
0000_039_7_225_1_1, ,,,3,20240202,212846,0,39,7,1,1,1,225,-1.6818,34.5032,0,0,,21.8442,50,0.0,0,286.0,242368.0,9,24.47,96.7556,24.97,,,,1.0,1.0,227.273,2024-02-02 00:00:00,-59.90242,-66.13448
0000_039_7_225_2_1, ,,,3,20240202,220634,0,39,7,2,1,1,225,-1.6818,34.5032,0,0,,21.8442,50,0.0,41,269.0,242599.0,9,24.52,96.7556,25.07,,,,1.0,1.0,227.273,2024-02-02 00:00:00,-59.90242,-66.13448
0000_039_7_225_3_1, ,,,3,20240202,223259,0,39,7,3,1,1,225,-1.6818,34.5032,0,0,,21.8442,50,0.0,56,300.0,248139.0,9,24.42,96.7556,24.98,,,,1.0,1.0,227.273,2024-02-02 00:00:00,-59.90242,-66.13448
0000_039_8_200_1_1, ,,,3,20240202,230153,0,39,8,1,1,1,200,-1.7539,34.4832,0,0,,21.8442,50,0.0,37,276.0,242534.0,9,24.39,96.7556,24.84,,,,1.0,1.0,202.045,2024-02-02 00:00:00,-59.9026,-66.13458
0000_039_9_175_1_1, ,,,3,20240203,1349,0,39,9,1,1,1,175,-1.7325,34.4681,0,0,,21.8442,50,0.0,76,275.0,242470.0,9,24.42,96.7556,25.03,,,,1.0,1.0,176.719,2024-02-02 00:00:00,-59.90268,-66.1347
