Lucy Data Summary 20240120 13:17:21
 
Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (°C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (°C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (°C),TA pipette vol (ml),TA cell temp (°C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l)
9999_20240216_4_0_1_1, ,-999,-999,3,20240216,074738,9999,20240216,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,28,278,236594,20,24.89,96.7556,24.74,-999,-999,-999
9999_20240216_4_0_1_2, ,-999,-999,3,20240216,081408,9999,20240216,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,48,454,236424,20,25.22,96.7556,24.83,-999,-999,-999
9999_20240216_5_0_1_1, ,-999,-999,3,20240216,084242,9999,20240216,5,1,1,2,0,0,35,0,0,-999,21.8442,50,0,33,543,237190,20,24.44,96.7556,24.62,-999,-999,-999
9999_20240216_5_0_1_2, ,-999,-999,3,20240216,090913,9999,20240216,5,1,2,2,0,0,35,0,0,-999,21.8442,50,0,22,291,236752,20,24.64,96.7556,24.72,-999,-999,-999
8888_0208_0868_0_1_1, ,-999,-999,3,20240216,093706,8888,0208,0868,1,1,2,0,0,35,0,0,-999,21.8442,50,0,29,467,222648,20,24.77,96.7556,24.57,-999,-999,-999
8888_0208_0868_0_1_2, ,-999,-999,3,20240216,100332,8888,0208,0868,1,2,2,0,0,35,0,0,-999,21.8442,50,0,40,320,222694,20,24.84,96.7556,24.75,-999,-999,-999
0000_120_24_2_1_1, ,-999,-999,3,20240216,104032,0000,120,24,1,1,1,2,0,35,0,0,-999,21.8442,50,0,38,365,233487,20,24.58,96.7556,25.02,-999,-999,-999
0000_120_22_5_1_1, ,-999,-999,3,20240216,112650,0000,120,22,1,1,1,5,0,35,0,0,-999,21.8442,50,0,7,378,233456,20,24.44,96.7556,24.89,-999,-999,-999
0000_120_21_8_1_1, ,-999,-999,3,20240216,115447,0000,120,21,1,1,1,8,0,35,0,0,-999,21.8442,50,0,31,641,233656,20,24.47,96.7556,24.92,-999,-999,-999
0000_120_19_15_1_1, ,-999,-999,3,20240216,122529,0000,120,19,1,1,1,15,0,35,0,0,-999,21.8442,50,0,42,394,233385,20,24.39,96.7556,24.98,-999,-999,-999
0000_120_18_23_1_1, ,-999,-999,3,20240216,125159,0000,120,18,1,1,1,23,0,35,0,0,-999,21.8442,50,0,15,399,233942,20,24.42,96.7556,24.98,-999,-999,-999
0000_120_15_35_1_1, ,-999,-999,3,20240216,132338,0000,120,15,1,1,1,35,0,35,0,0,-999,21.8442,50,0,37,486,234942,20,24.37,96.7556,25.08,-999,-999,-999
0000_120_14_52_1_1, ,-999,-999,3,20240216,135521,0000,120,14,1,1,1,52,0,35,0,0,-999,21.8442,50,0,0,332,239163,20,24.37,96.7556,25.02,-999,-999,-999
0000_120_13_85_1_1, ,-999,-999,3,20240216,143120,0000,120,13,1,1,1,85,0,35,0,0,-999,21.8442,50,0,0,389,241181,20,24.29,96.7556,24.98,-999,-999,-999
0000_120_12_190_1_1, ,-999,-999,3,20240216,145749,0000,120,12,1,1,1,190,0,35,0,0,-999,21.8442,50,0,0,415,241748,20,24.14,96.7556,24.94,-999,-999,-999
0000_120_11_200_1_1, ,-999,-999,3,20240216,155610,0000,120,11,1,1,1,200,0,35,0,0,-999,21.8442,50,0,0,484,242233,20,24.05,96.7556,25.08,-999,-999,-999
0000_120_9_210_1_1, ,-999,-999,3,20240216,165127,0000,120,9,1,1,1,210,0,35,0,0,-999,21.8442,50,0,0,413,242185,20,23.9,96.7556,24.97,-999,-999,-999
8888_208_0744_0_1_1, ,-999,-999,3,20240216,172837,8888,208,0744,1,1,2,0,0,35,0,0,-999,21.8442,50,0,0,419,222318,20,24.14,96.7556,24.89,-999,-999,-999
8888_208_0744_0_1_2, ,-999,-999,3,20240216,175454,8888,208,0744,1,2,2,0,0,35,0,0,-999,21.8442,50,0,15,367,222816,20,24.56,96.7556,25.14,-999,-999,-999
0000_120_8_220_1_1, ,-999,-999,3,20240216,182148,0000,120,8,1,1,1,220,0,35,0,0,-999,21.8442,50,0,0,216,241990,20,24.29,96.7556,24.89,-999,-999,-999
0000_120_6_300_1_1, ,-999,-999,3,20240216,184916,0000,120,6,1,1,1,300,0,35,0,0,-999,21.8442,50,0,34,416,242371,20,24.66,96.7556,25.08,-999,-999,-999
0000_120_4_370_1_1, ,-999,-999,3,20240216,191827,0000,120,4,1,1,1,370,0,35,0,0,-999,21.8442,50,0,13,291,241689,20,24.44,96.7556,25.09,-999,-999,-999
0000_120_4_370_2_1, ,-999,-999,3,20240216,194700,0000,120,4,2,1,1,370,0,35,0,0,-999,21.8442,50,0,58,497,242289,20,24.43,96.7556,24.97,-999,-999,-999
0000_120_4_370_3_1, ,-999,-999,3,20240216,210236,0000,120,4,3,1,1,370,0,35,0,0,-999,21.8442,50,0,0,258,242421,20,24.39,96.7556,25.13,-999,-999,-999
0000_120_3_385_1_1, ,-999,-999,3,20240216,213015,0000,120,3,1,1,1,385,0,35,0,0,-999,21.8442,50,0,0,373,242300,20,24.58,96.7556,25.24,-999,-999,-999
0000_120_3_385_2_1, ,-999,-999,3,20240216,220434,0000,120,3,2,1,1,385,0,35,0,0,-999,21.8442,50,0,17,540,242465,20,24.64,96.7556,25.23,-999,-999,-999
0000_120_3_385_3_1, ,-999,-999,3,20240216,223401,0000,120,3,3,1,1,385,0,35,0,0,-999,21.8442,50,0,7,480,242209,20,24.53,96.7556,25.22,-999,-999,-999
0000_120_1_420_1_1, ,-999,-999,3,20240216,230220,0000,120,1,1,1,1,420,0,35,0,0,-999,21.8442,50,0,0,242,242257,20,24.55,96.7556,25.22,-999,-999,-999
0000_120_1_420_2_1, ,-999,-999,3,20240216,232829,0000,120,1,2,1,1,420,0,35,0,0,-999,21.8442,50,0,26,462,242416,20,24.49,96.7556,25.2,-999,-999,-999
0000_120_1_420_3_1, ,-999,-999,3,20240216,235600,0000,120,1,3,1,1,420,0,35,0,0,-999,21.8442,50,0,47,746,242362,20,24.16,96.7556,24.79,-999,-999,-999
8888_208_0156_0_1_1, ,-999,-999,3,20240217,002338,8888,208,0156,1,1,2,0,0,35,0,0,-999,21.8442,50,0,434,237,222854,20,23.99,96.7556,24.9,-999,-999,-999
8888_208_0156_0_1_2, ,-999,-999,3,20240217,005010,8888,208,0156,1,2,2,0,0,35,0,0,-999,21.8442,50,0,42,228,223046,20,24.33,96.7556,25.01,-999,-999,-999
8888_208_0217_0_1_1, ,-999,-999,3,20240217,014707,8888,208,0217,1,1,2,0,0,35,0,0,-999,21.8442,50,0,22,237,222934,20,23.71,96.7556,24.55,-999,-999,-999
8888_208_0217_0_1_2, ,-999,-999,3,20240217,021335,8888,208,0217,1,2,2,0,0,35,0,0,-999,21.8442,50,0,31,220,222874,20,24.16,96.7556,24.7,-999,-999,-999
9999_20240220_1_0_1_1, ,-999,-999,1,20240221,034621,9999,20240220,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,45,239,239158,21,24.14,96.7556,-999,-999,-999,-999
9999_20240220_1_0_1_2, ,-999,-999,1,20240221,035828,9999,20240220,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,101,247,238876,21,23.98,96.7556,-999,-999,-999,-999
9999_20240220_1_0_1_3, ,-999,-999,1,20240221,041039,9999,20240220,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,66,251,238339,21,23.96,96.7556,-999,-999,-999,-999
9999_20240220_1_0_1_4, ,-999,-999,1,20240221,042234,9999,20240220,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,57,236,238422,21,23.9,96.7556,-999,-999,-999,-999
9999_20240220_1_0_1_5, ,-999,-999,1,20240221,043429,9999,20240220,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,54,237,238410,21,23.85,96.7556,-999,-999,-999,-999
9999_20240220_2_0_1_1, ,-999,-999,1,20240221,045244,9999,20240220,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,51,595,239849,21,23.6,96.7556,-999,-999,-999,-999
9999_20240220_2_0_1_2, ,-999,-999,1,20240221,051021,9999,20240220,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,63,578,239928,21,24.48,96.7556,-999,-999,-999,-999
9999_20240220_2_0_1_3, ,-999,-999,1,20240221,053001,9999,20240220,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,36,702,239904,21,24.43,96.7556,-999,-999,-999,-999
9999_20240220_2_0_1_4, ,-999,-999,1,20240221,054933,9999,20240220,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,36,693,239595,21,24.4,96.7556,-999,-999,-999,-999
9999_20240220_2_0_1_5, ,-999,-999,1,20240221,060547,9999,20240220,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,61,494,239026,21,24.18,96.7556,-999,-999,-999,-999
9999_20240220_3_0_1_1, ,-999,-999,3,20240221,063343,9999,20240220,3,1,1,2,0,0,35,0,0,-999,21.8442,50,0,39,439,236526,21,24.17,96.7556,24.22,-999,-999,-999
9999_20240220_3_0_1_2, ,-999,-999,3,20240221,065958,9999,20240220,3,1,2,2,0,0,35,0,0,-999,21.8442,50,0,30,727,236799,21,24.59,96.7556,24.79,-999,-999,-999
9999_20240220_4_0_1_1, ,-999,-999,3,20240221,073304,9999,20240220,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,75,498,236905,21,24.29,96.7556,24.68,-999,-999,-999
9999_20240220_4_0_1_2, ,-999,-999,3,20240221,075932,9999,20240220,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,22,505,236559,21,24.76,96.7556,24.89,-999,-999,-999
9999_20240220_5_0_1_1, ,-999,-999,3,20240221,083846,9999,20240220,5,1,1,2,0,0,35,0,0,-999,21.8442,50,0,37,501,236404,21,24.79,96.7556,25.27,-999,-999,-999
9999_20240220_5_0_1_2, ,-999,-999,3,20240221,090520,9999,20240220,5,1,2,2,0,0,35,0,0,-999,21.8442,50,0,47,491,236008,21,24.32,96.7556,24.65,-999,-999,-999
8888_0208_0551_0_1_1, ,-999,-999,3,20240221,093251,8888,0208,0551,1,1,2,0,0,35,0,0,-999,21.8442,50,0,35,511,223228,21,23.51,96.7556,24.48,-999,-999,-999
8888_0208_0551_0_1_2, ,-999,-999,3,20240221,095908,8888,0208,0551,1,2,2,0,0,35,0,0,-999,21.8442,50,0,34,355,222940,21,24.54,96.7556,24.63,-999,-999,-999
3333_202402190436_1_7_1_1, ,-999,-999,3,20240221,102657,3333,202402190436,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,36,423,233599,21,23.8,96.7556,24.13,-999,-999,-999
3333_202402190436_1_7_2_1, ,-999,-999,3,20240221,105350,3333,202402190436,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,40,281,233576,21,24.5,96.7556,24.79,-999,-999,-999
3333_202402171111_1_7_1_1, ,-999,-999,3,20240221,113424,3333,202402171111,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,50,469,232096,21,24.73,96.7556,24.88,-999,-999,-999
3333_202402171111_1_7_2_1, ,-999,-999,3,20240221,121711,3333,202402171111,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,77,375,232500,21,24.71,96.7556,24.89,-999,-999,-999
2222_202402201446_1_7_1_1, ,-999,-999,3,20240221,124508,2222,202402201446,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,38,399,238102,21,24.69,96.7556,24.88,-999,-999,-999
2222_202402201446_1_7_2_1, ,-999,-999,3,20240221,131133,2222,202402201446,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,57,264,237758,21,24.52,96.7556,24.74,-999,-999,-999
2222_202402172123_1_7_1_1, ,-999,-999,3,20240221,133812,2222,202402172123,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,19,489,233745,21,24.26,96.7556,24.39,-999,-999,-999
2222_202402172123_1_7_2_1, ,-999,-999,3,20240221,140449,2222,202402172123,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,34,634,234520,21,24.29,96.7556,24.5,-999,-999,-999
2222_202402171437_1_7_1_1, ,-999,-999,3,20240221,143132,2222,202402171437,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,62,429,232226,21,23.69,96.7556,24.68,-999,-999,-999
2222_202402171437_1_7_2_1, ,-999,-999,3,20240221,150000,2222,202402171437,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,51,562,232095,21,24.25,96.7556,24.38,-999,-999,-999
2222_202402171247_1_7_1_1, ,-999,-999,3,20240221,154759,2222,202402171247,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,35,410,232234,21,23.69,96.7556,23.89,-999,-999,-999
2222_202402171247_1_7_2_1, ,-999,-999,3,20240221,161541,2222,202402171247,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,0,691,232372,21,23.71,96.7556,24.27,-999,-999,-999
8888_208_0056_0_1_1, ,-999,-999,3,20240221,164310,8888,208,0056,1,1,2,0,0,35,0,0,-999,21.8442,50,0,41,308,223020,21,23.74,96.7556,23.77,-999,-999,-999
8888_208_0056_0_1_2, ,-999,-999,3,20240221,170936,8888,208,0056,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,468,223322,21,23.69,96.7556,24.26,-999,-999,-999
6666_202402011917_2_350_1_1, ,-999,-999,3,20240221,175048,6666,202402011917,2,1,1,1,350,0,35,0,0,-999,21.8442,50,0,37,506,238530,21,21.12,96.7556,24.65,-999,-999,-999
6666_202402040707_3_350_1_1, ,-999,-999,3,20240221,182254,6666,202402040707,3,1,1,1,350,0,35,0,0,-999,21.8442,50,0,25,435,238756,21,23.41,96.7556,25.04,-999,-999,-999
6666_202402061907_5_350_1_1, ,-999,-999,3,20240221,185005,6666,202402061907,5,1,1,1,350,0,35,0,0,-999,21.8442,50,0,37,235,238582,21,23.7,96.7556,24.92,-999,-999,-999
6666_202402090717_8_350_1_1, ,-999,-999,3,20240221,192908,6666,202402090717,8,1,1,1,350,0,35,0,0,-999,21.8442,50,0,35,233,238699,21,23.62,96.7556,24.94,-999,-999,-999
6666_202402140707_11_350_1_1, ,-999,-999,3,20240221,195644,6666,202402140707,11,1,1,1,350,0,35,0,0,-999,21.8442,50,0,31,242,238774,21,24.03,96.7556,24.97,-999,-999,-999
6666_202402161917_14_350_1_1, ,-999,-999,3,20240221,202530,6666,202402161917,14,1,1,1,350,0,35,0,0,-999,21.8442,50,0,40,489,239619,21,24.16,96.7556,25.12,-999,-999,-999
8888_208_0278_0_1_1, ,-999,-999,3,20240221,205325,8888,208,0278,1,1,2,0,0,35,0,0,-999,21.8442,50,0,35,227,223283,21,24.58,96.7556,24.93,-999,-999,-999
8888_208_0278_0_1_2, ,-999,-999,3,20240221,211947,8888,208,0278,1,2,2,0,0,35,0,0,-999,21.8442,50,0,9,233,223522,21,24.44,96.7556,24.94,-999,-999,-999
